reference,k,metric,normalization,weighting,n_events,mean_err_x_cm,sigma_err_x_cm,mean_err_z_cm,sigma_err_z_cm,median_err_r_cm,p68_err_r_cm,p95_err_r_cm
events,5,cosine,none,uniform,1000,0.047474961000000045,2.605654975449196,0.07040191900000005,2.7358217400570637,2.5925972177316874,3.6487055614920307,7.085579509974126
events,5,cosine,l1,uniform,1000,0.047474961000000045,2.605654975449196,0.07040191900000005,2.7358217400570637,2.5925972177316874,3.6487055614920307,7.085579509974126
templates,3,cosine,sqrt_l1,uniform,1000,-0.02444418100000004,2.632135554267245,0.024947523000000055,2.6178581867624318,2.689000957386969,3.656893761895892,6.949673337104709
templates,3,cosine,sqrt,uniform,1000,-0.02444418100000004,2.632135554267245,0.024947523000000055,2.6178581867624318,2.689000957386969,3.656893761895892,6.949673337104709
events,64,euclidean,none,uniform,1000,-0.08735444896875001,2.5264457022286906,0.002930403625000082,2.684591617781417,2.6668463179992923,3.6710263899846125,6.822461909088788
events,24,cosine,l1,inverse,1000,0.007502917327817819,2.6452015949929155,0.08540369326564137,2.7583947910871927,2.650152098434602,3.6852456282683286,7.123632744612999
events,24,cosine,none,inverse,1000,0.007502917327817748,2.645201594992916,0.08540369326564161,2.7583947910871927,2.6501520984346083,3.6852456282683375,7.123632744612998
templates,12,euclidean,sqrt,inverse,1000,-0.1097721073954988,2.5527738961895006,0.03654056201003449,2.689054962100116,2.618946532108601,3.6940570448749943,6.932248686823156
events,12,euclidean,sqrt_l1,inverse2,1000,-0.03762509792361081,2.6172837976408876,0.06643771709646246,2.6190092803492484,2.725052309350541,3.69583671436065,6.805048379364704
events,12,euclidean,sqrt_l1,inverse,1000,-0.03478697912007348,2.6232743555673523,0.06621983477835061,2.620887310882671,2.7419676355354428,3.702451214223481,6.841933709976939
events,32,euclidean,sqrt_l1,inverse2,1000,-0.0627326758315105,2.579060129572166,0.06671989712292298,2.609301691782237,2.7320732844216202,3.7047167983289335,6.82437904510327
templates,5,cosine,sqrt,uniform,1000,-0.026464424999999958,2.6446638132600016,0.07767474299999998,2.57010642423136,2.734622395717603,3.7083308618863877,6.939927348129107
templates,5,cosine,sqrt_l1,uniform,1000,-0.026464424999999958,2.6446638132600016,0.07767474299999998,2.57010642423136,2.734622395717603,3.7083308618863877,6.939927348129107
templates,8,euclidean,l1,uniform,1000,-0.02154016474999987,2.5329053543608384,0.05790204175000004,2.6420125733162783,2.651615552576934,3.708876727971584,7.040266864169007
events,12,euclidean,sqrt_l1,uniform,1000,-0.032019731000000044,2.6300375196647345,0.0661090413333334,2.6236989971430273,2.7672554794401116,3.7095194382876464,6.860375541741979
templates,32,cosine,none,inverse2,1000,-0.04027650889584001,2.7048088886653145,0.0840141053625017,2.778983719110293,2.59701546729917,3.710437537785318,7.547218739374463
templates,32,cosine,l1,inverse2,1000,-0.04027650889584384,2.7048088886653168,0.08401410536249986,2.778983719110297,2.5970154672992036,3.7104375377853223,7.5472187393744585
events,32,euclidean,sqrt_l1,inverse,1000,-0.06258807488716145,2.5871047658406554,0.0663004130504694,2.6166123951054767,2.730013254616834,3.7183928384958005,6.839000626416213
events,16,euclidean,sqrt_l1,inverse2,1000,-0.04600727623544057,2.5786850079052006,0.07893777732709506,2.592639726639137,2.714431671892624,3.7188025373074236,6.76095913671362
events,32,cosine,l1,inverse2,1000,0.004054118454920612,2.646574070006386,0.07310488707298479,2.756409738429475,2.656875443210799,3.7204945896201886,7.08161473494375
events,32,cosine,none,inverse2,1000,0.004054118454920285,2.646574070006386,0.07310488707298464,2.756409738429475,2.6568754432107937,3.720494589620233,7.081614734943756
events,16,euclidean,sqrt_l1,inverse,1000,-0.043952293607209036,2.5838617541281264,0.07946529233546643,2.5952262358027274,2.7142822770848225,3.7349055000256177,6.691599332968603
events,24,euclidean,sqrt_l1,inverse2,1000,-0.04848656674442068,2.572545015296467,0.06661323685457009,2.602488911759894,2.694196899602403,3.735997322297605,6.722420313756823
templates,24,euclidean,l1,inverse2,1000,-0.0030965026685432022,2.6605821930823823,0.06394335943035144,2.7983061301043337,2.6704345967255394,3.7381277573146625,7.613308999034724
events,32,euclidean,sqrt_l1,uniform,1000,-0.06254381318749991,2.5952305566399296,0.06585655425000005,2.624166254595682,2.7303125230016505,3.7385132862145047,6.820270780384912
events,24,euclidean,sqrt_l1,uniform,1000,-0.046287464750000125,2.5868010114016777,0.0663615913333335,2.6160621581982566,2.7191525584030902,3.740249291779533,6.730401140616492
templates,16,euclidean,l1,inverse,1000,-0.02166771009989514,2.6858632397595836,0.07338393562741899,2.858271639929218,2.6654896556846865,3.7413189722276345,7.905436381385282
templates,12,euclidean,sqrt,uniform,1000,-0.11232279016666653,2.5936698204142825,0.03807875050000008,2.7222761184422115,2.6522106168061512,3.7418549099479628,7.133700814031377
events,48,cosine,l1,inverse2,1000,-0.011598071903557624,2.714772227262742,0.06862512625726609,2.821956394195746,2.724096363096592,3.743368883922187,7.292708253225363
events,48,cosine,none,inverse2,1000,-0.011598071903558028,2.714772227262742,0.06862512625726629,2.821956394195746,2.7240963630965913,3.7433688839221877,7.292708253225364
events,24,euclidean,sqrt_l1,inverse,1000,-0.04732506260440998,2.579532733468061,0.06647013526035653,2.6090164006143275,2.6964404654358445,3.7440260366482674,6.71197655450571
events,48,euclidean,sqrt_l1,inverse2,1000,-0.062348681284723484,2.6138824892732666,0.07275979803613691,2.6718488152617725,2.7637218401780856,3.7480992153837547,6.907910587074977
templates,16,euclidean,sqrt,inverse2,1000,-0.10077552555345083,2.6159399648630117,0.030785472793189158,2.783326571207075,2.6796493824787118,3.7535738288175735,7.351414193085664
events,48,euclidean,sqrt_l1,inverse,1000,-0.06186854233323123,2.624984484903009,0.07290565731991064,2.6843842014680495,2.7936074405754825,3.7551187304835887,6.943092283236668
events,16,euclidean,sqrt_l1,uniform,1000,-0.041994497249999964,2.5896106127590666,0.08006109424999995,2.5985683550775422,2.7434830182079386,3.757652888397933,6.677671964635108
templates,3,euclidean,none,inverse2,1000,-0.05657533851390279,2.6368039481413823,0.014635765150187816,2.834422258674462,2.784759811585669,3.772973903156617,7.271304905129256
events,48,euclidean,sqrt_l1,uniform,1000,-0.06143904412499995,2.6358920237096264,0.07305352654166664,2.6968091397855027,2.801624849398223,3.775214010649328,7.011110584947788
templates,12,cosine,l1,inverse,1000,-0.04853748687739608,2.6915148542044403,0.08084482048418655,2.8067885564211763,2.6140504553636337,3.788236378135981,7.297130823940987
templates,12,cosine,none,inverse,1000,-0.048537486877393426,2.6915148542044394,0.08084482048418684,2.8067885564211736,2.6140504553636212,3.7882363781359816,7.297130823940988
events,24,cosine,none,uniform,1000,-0.0010855797499998657,2.682325733436924,0.09338172966666668,2.7998438094933586,2.707498042017899,3.793673120732421,7.304533523296226
events,24,cosine,l1,uniform,1000,-0.0010855797499998657,2.682325733436924,0.09338172966666668,2.7998438094933586,2.707498042017899,3.793673120732421,7.304533523296226
events,32,cosine,none,inverse,1000,-0.006668733931668101,2.6857930814762336,0.07739462586626467,2.796094780323104,2.717277753381796,3.795636863141723,7.147560458806102
events,32,cosine,l1,inverse,1000,-0.006668733931668079,2.6857930814762336,0.0773946258662646,2.796094780323104,2.717277753381752,3.795636863141724,7.147560458806103
templates,32,euclidean,l1,inverse2,1000,-0.009682571834002902,2.8121291701091478,0.06914034329342966,2.9449688483518117,2.733547252624934,3.8038514639546697,7.999107188740262
events,3,euclidean,sqrt,inverse2,1000,0.016840808020492197,2.6563227441331967,-0.046695631522979474,2.776060608829184,2.882580750686013,3.81263665343811,7.000023805722926
events,3,euclidean,sqrt,inverse,1000,0.017919167895700108,2.659788447537246,-0.04570624169358645,2.780690202780463,2.8816758131715225,3.8203085251706694,6.979325516043148
templates,48,cosine,none,inverse2,1000,-0.04673972821902794,2.8413741388345075,0.08485181381836485,2.8582957338606287,2.69811258158242,3.820331591649928,7.995138052407434
templates,48,cosine,l1,inverse2,1000,-0.04673972821903139,2.8413741388345093,0.08485181381836297,2.8582957338606327,2.698112581582423,3.820331591649975,7.995138052407431
templates,16,euclidean,sqrt,inverse,1000,-0.10261612708745464,2.6732605165578405,0.032293758731828826,2.835740179064251,2.724719221467371,3.8206074303233684,7.4858152984650745
events,3,euclidean,sqrt,uniform,1000,0.01899039566666665,2.6650105225423024,-0.044749827,2.786957602850129,2.8924776021314544,3.8213684495861453,6.989642914460848
events,8,euclidean,sqrt_l1,uniform,1000,-0.06775202224999996,2.6806648388379575,0.055629299250000125,2.6956502820532613,2.7427708392804453,3.8266101432353485,7.08783563904335
events,8,euclidean,sqrt_l1,inverse,1000,-0.0699587763390478,2.6750005712520246,0.05607350338836444,2.6939238046481457,2.7497059997608835,3.828152500801691,7.066231076827788
templates,5,euclidean,none,inverse2,1000,-0.07910948179355258,2.6383819735743077,-0.016414225157062617,2.7784667479845364,2.830517422239868,3.829862735962253,7.121925712376863
templates,3,euclidean,none,inverse,1000,-0.054839820810383404,2.6581036721016935,0.016978265584646438,2.863079850185868,2.8049706782953026,3.8307002004236708,7.445069031191748
events,8,euclidean,sqrt_l1,inverse2,1000,-0.07211263111734999,2.6703154729093246,0.05669524258381002,2.6932634388633168,2.7417948338090663,3.831792765849103,7.063774481289974
templates,8,cosine,sqrt,inverse2,1000,-0.040233636226000145,2.655473476980271,0.07770944835707991,2.623914956832807,2.8084656296225328,3.8351676402557597,6.884682890115125
templates,8,cosine,sqrt_l1,inverse2,1000,-0.040233636225999195,2.655473476980271,0.07770944835707945,2.623914956832807,2.8084656296225363,3.8351676402557637,6.884682890115117
templates,16,euclidean,sqrt,uniform,1000,-0.10430509662499995,2.73300679931745,0.03365954612499999,2.8910042539105327,2.779754500631956,3.847741633279394,7.498564572212732
templates,64,cosine,none,inverse2,1000,-0.04853163344653836,2.921759472517959,0.08740122692452448,2.9049384883112124,2.7745824599780766,3.8503972978511607,8.133162414963916
templates,64,cosine,l1,inverse2,1000,-0.04853163344654213,2.921759472517961,0.08740122692452276,2.9049384883112164,2.774582459978074,3.850397297851194,8.133162414963927
templates,3,euclidean,none,uniform,1000,-0.053736997666666786,2.6891058088906807,0.01888687299999998,2.9010464272776133,2.8446332099286527,3.85795538227784,7.504432722241531
events,64,euclidean,sqrt_l1,inverse2,1000,-0.060405581309704796,2.678643943908188,0.06674338329707365,2.707881695076169,2.8656849481432642,3.8627902852020606,7.073334418289724
templates,8,cosine,sqrt,inverse,1000,-0.04058798826132345,2.693175191778702,0.0812810471133312,2.6659299568705603,2.904685313382556,3.8814918538737544,6.993556842647307
templates,8,cosine,sqrt_l1,inverse,1000,-0.04058798826132319,2.693175191778702,0.08128104711333127,2.6659299568705603,2.904685313382554,3.881491853873755,6.993556842647307
templates,5,euclidean,none,inverse,1000,-0.08627413108748266,2.6745722758785315,-0.01758520448216119,2.815878299435446,2.8590524621161704,3.887675134778889,7.283634630286409
events,48,cosine,none,inverse,1000,-0.02606378686561056,2.7829504607153486,0.06804583371759054,2.8912035410099706,2.8357530294726434,3.8921813432439407,7.551072396456509
events,48,cosine,l1,inverse,1000,-0.02606378686561068,2.7829504607153486,0.06804583371759054,2.8912035410099706,2.8357530294726407,3.892181343243945,7.55107239645651
templates,3,euclidean,sqrt_l1,inverse2,1000,-0.022752014662025793,2.900925539850931,0.038869716978063795,2.7467753370482932,2.865041328136596,3.892362015759231,7.6093371059314805
templates,16,cosine,none,inverse,1000,-0.038958742639238576,2.7784504163023978,0.06991497000083571,2.9126637980158727,2.686446255175231,3.894391854992229,7.597646690705121
templates,16,cosine,l1,inverse,1000,-0.038958742639241005,2.7784504163023986,0.06991497000083541,2.912663798015876,2.6864462551752233,3.8943918549922327,7.597646690705139
templates,8,euclidean,none,inverse2,1000,-0.07224530129029946,2.6733743684121944,-0.006588735943575898,2.8158553763417706,2.837451642946914,3.894960035744257,7.416251858786788
events,64,cosine,none,inverse2,1000,-0.01710466139043615,2.7730098160791283,0.0663808427439727,2.8871520730236777,2.806719894976681,3.8977954270134902,7.376624628098434
events,64,cosine,l1,inverse2,1000,-0.017104661390436128,2.7730098160791283,0.06638084274397243,2.8871520730236777,2.806719894976686,3.897795427013495,7.376624628098427
events,64,euclidean,sqrt_l1,inverse,1000,-0.059722373861825336,2.695203982929011,0.06660580598061468,2.722393044104484,2.8907685634167994,3.897839750750505,7.13179093968847
templates,8,cosine,l1,uniform,1000,-0.048055314749999974,2.7863564679496333,0.03896263675000002,2.9113707369523483,2.840227869235556,3.9010289645705765,7.524512062695057
templates,8,cosine,none,uniform,1000,-0.048055314749999974,2.7863564679496333,0.03896263675000002,2.9113707369523483,2.840227869235556,3.9010289645705765,7.524512062695057
events,5,euclidean,sqrt_l1,inverse2,1000,-0.1232302710543701,2.776659962837296,0.047361572849632126,2.7850997532176143,2.8882452982695233,3.901423057129653,7.43606562087391
templates,12,euclidean,l1,uniform,1000,-0.03050480099999992,2.7548303621943604,0.09136159383333334,2.9138848154812416,2.75074288253609,3.90496467232297,7.950085832072285
templates,3,euclidean,sqrt_l1,inverse,1000,-0.023583294507365675,2.90611983721847,0.03851228957439074,2.7522718653833143,2.873814380022455,3.9115459554981866,7.597187615132502
templates,3,euclidean,sqrt_l1,uniform,1000,-0.024444177666666723,2.911853714622195,0.038078793,2.7582147641496406,2.874733986021374,3.9133836726798688,7.600931606869347
templates,5,euclidean,sqrt_l1,inverse2,1000,-0.022257384039178915,2.8194890756877222,0.08364694183224956,2.6922504173410626,2.917370277258888,3.9306774898834345,7.304852948135247
events,64,euclidean,sqrt_l1,uniform,1000,-0.05913473193750009,2.711390585044311,0.06647204362499994,2.73644320352957,2.9111595215799877,3.9332052267000797,7.162426991281736
events,5,euclidean,sqrt_l1,inverse,1000,-0.12430277924392819,2.781109245810802,0.04454632939061951,2.7848929748492948,2.866842468175365,3.934619940918459,7.448573749768486
events,32,cosine,l1,uniform,1000,-0.016805263187499912,2.7347412440862375,0.08148152175000016,2.8502920747512794,2.775875217600504,3.9471743313392174,7.2545203999966255
events,32,cosine,none,uniform,1000,-0.016805263187499912,2.7347412440862375,0.08148152175000016,2.8502920747512794,2.775875217600504,3.9471743313392174,7.2545203999966255
events,5,euclidean,sqrt_l1,uniform,1000,-0.12525205100000003,2.786940469529514,0.04191718100000006,2.785959305224069,2.8822148532706415,3.9518277439027534,7.430661950474308
templates,12,cosine,sqrt,inverse2,1000,-0.014380198769215844,2.752921347548866,0.07161103783916499,2.722672802897802,2.9054976097544847,3.9539045366830887,6.973854333182244
templates,12,cosine,sqrt_l1,inverse2,1000,-0.014380198769215369,2.752921347548866,0.07161103783916466,2.722672802897802,2.9054976097544847,3.9539045366830927,6.9738543331822305
events,16,cosine,sqrt,inverse2,1000,-0.0344956088046022,2.7351470715821278,0.07736574918995784,2.7137218995846943,2.9283824197135706,3.9684620362649308,7.065089343162244
events,16,cosine,sqrt_l1,inverse2,1000,-0.03449560880460223,2.7351470715821278,0.07736574918995782,2.713721899584694,2.9283824197135746,3.968462036264932,7.065089343162244
templates,5,euclidean,sqrt_l1,uniform,1000,-0.021615938999999956,2.832766387252117,0.08737172299999998,2.7164298926648507,2.9801448238212718,3.9714526939572137,7.317099825971347
templates,5,euclidean,sqrt_l1,inverse,1000,-0.021954581576986064,2.8258717959667035,0.08548662578568848,2.7039353936326407,2.942980309180395,3.971790842833214,7.305285520399561
events,16,cosine,sqrt_l1,inverse,1000,-0.03132881383710589,2.7502097398432834,0.07740597819747172,2.713210567933845,2.900353231493038,3.9851516340084245,7.1049493187235955
events,16,cosine,sqrt,inverse,1000,-0.03132881383710603,2.7502097398432834,0.07740597819747165,2.713210567933845,2.900353231493037,3.985151634008427,7.1049493187236035
templates,8,cosine,sqrt_l1,uniform,1000,-0.04161580099999988,2.736265787815003,0.08479592300000036,2.711734733372867,2.9384269208795386,3.9910665264889005,7.095158874753935
templates,8,cosine,sqrt,uniform,1000,-0.04161580099999988,2.736265787815003,0.08479592300000036,2.711734733372867,2.9384269208795386,3.9910665264889005,7.095158874753935
templates,8,euclidean,log1p,inverse2,1000,-0.06730234973971144,2.8313701024225026,0.10684399394874979,2.836396702725289,3.0285599993554837,3.9935142793952374,7.264656094193817
templates,24,euclidean,sqrt,inverse2,1000,-0.1047376445904501,2.83030277331857,0.021464779536841016,2.993697255110677,2.806664898787791,3.996452299030661,7.9970604340903915
events,16,cosine,sqrt,uniform,1000,-0.028168748499999858,2.767797115176666,0.07797775112500006,2.7161245906317,2.922097434163705,3.99990074391316,7.205454742190105
events,16,cosine,sqrt_l1,uniform,1000,-0.028168748499999858,2.767797115176666,0.07797775112500006,2.7161245906317,2.922097434163705,3.99990074391316,7.205454742190105
templates,8,euclidean,none,inverse,1000,-0.08148406649488976,2.732117767720166,-0.007551042529023335,2.8796933851471467,2.9050006832104893,4.007361781788671,7.452558369345613
templates,5,euclidean,none,uniform,1000,-0.09676735700000007,2.721827146791404,-0.018688901,2.8647787823042807,2.9416101848945653,4.01925337151543,7.361801825330227
events,12,cosine,sqrt_l1,inverse2,1000,-0.02665157848073283,2.7402580211167207,0.07453398968538995,2.734899008145267,2.8890224304262904,4.024831730448306,7.097752936005003
events,12,cosine,sqrt,inverse2,1000,-0.026651578480732883,2.7402580211167202,0.07453398968538984,2.734899008145267,2.889022430426282,4.024831730448308,7.09775293600501
templates,8,euclidean,log1p,inverse,1000,-0.06671790871022111,2.8441716886294164,0.10700188883456303,2.846968419377315,3.056130418794249,4.027545244805567,7.380805183368775
templates,1,euclidean,none,uniform,1000,-0.04464635100000005,2.8805144677918992,-0.041718986999999944,2.9450051854814103,2.881428836635842,4.02834988462708,7.830948184034665
templates,1,euclidean,none,inverse2,1000,-0.04464635100000005,2.8805144677918992,-0.041718986999999944,2.9450051854814103,2.881428836635842,4.02834988462708,7.830948184034665
templates,1,euclidean,none,inverse,1000,-0.04464635100000005,2.8805144677918992,-0.041718986999999944,2.9450051854814103,2.881428836635842,4.02834988462708,7.830948184034665
events,24,cosine,sqrt,inverse2,1000,-0.04591702510817625,2.752386761751301,0.08648438255101082,2.709598842819597,2.878613480968463,4.031591100710922,7.098448932660365
events,24,cosine,sqrt_l1,inverse2,1000,-0.04591702510817621,2.752386761751301,0.08648438255101101,2.709598842819597,2.878613480968453,4.031591100710924,7.0984489326603715
templates,8,euclidean,log1p,uniform,1000,-0.06623697850000002,2.8573128289691825,0.10714411300000018,2.8579928222898614,3.0843386451595984,4.039328166211281,7.4174957164300075
templates,16,euclidean,l1,uniform,1000,-0.0378280547499999,2.933237987959747,0.0688868548750001,3.0978986473001067,2.853132618870284,4.039365329406111,8.448605018968655
templates,12,euclidean,none,inverse2,1000,-0.10097495036138358,2.753304947844226,-0.014890375378979876,2.9076647164358054,2.956419426844093,4.043023924859779,7.464203578452824
events,12,cosine,sqrt_l1,inverse,1000,-0.021520866652592494,2.7514328946817597,0.0745850107300566,2.7334537633177685,2.889332530966615,4.047124853712992,7.193953479588882
events,12,cosine,sqrt,inverse,1000,-0.02152086665259261,2.7514328946817597,0.07458501073005679,2.7334537633177685,2.889332530966616,4.047124853712993,7.193953479588884
templates,5,euclidean,log1p,inverse2,1000,-0.08389504579910134,2.8548002399018295,0.0973947960660186,2.8603147841738292,3.0674285438439375,4.047780105464654,7.3880360093669175
events,8,cosine,sqrt,inverse2,1000,-0.06414699951887814,2.760741888580843,0.05650690152820446,2.8239109375049223,2.8745715240787657,4.047976813031638,7.2650847960603215
events,8,cosine,sqrt_l1,inverse2,1000,-0.06414699951887792,2.760741888580843,0.05650690152820431,2.823910937504922,2.874571524078776,4.04797681303164,7.265084796060315
events,5,cosine,sqrt_l1,inverse2,1000,-0.09325310264979783,2.875836856863722,0.07443905555034809,2.9331174383275105,2.971229948418288,4.049989614707844,7.906513219316695
events,5,cosine,sqrt,inverse2,1000,-0.09325310264979789,2.875836856863722,0.07443905555034824,2.9331174383275114,2.9712299484182862,4.049989614707853,7.906513219316729
events,5,cosine,sqrt,uniform,1000,-0.09797938900000006,2.887715454742807,0.06615956300000002,2.9392523861737465,2.9898273619483478,4.051061931009497,7.746513182125355
events,5,cosine,sqrt_l1,uniform,1000,-0.09797938900000006,2.887715454742807,0.06615956300000002,2.9392523861737465,2.9898273619483478,4.051061931009497,7.746513182125355
templates,12,euclidean,log1p,inverse2,1000,-0.10075920133577006,2.863512305300313,0.1182072860533455,2.9224247566005928,3.0137388748919536,4.056090600550132,7.655947749939285
events,48,cosine,none,uniform,1000,-0.041868371208333394,2.867189243560012,0.0635838232083333,2.9787768282013056,2.95175415938117,4.065524863094433,7.69414846834643
events,48,cosine,l1,uniform,1000,-0.041868371208333394,2.867189243560012,0.0635838232083333,2.9787768282013056,2.95175415938117,4.065524863094433,7.69414846834643
events,24,cosine,sqrt_l1,inverse,1000,-0.044912900010298615,2.7713855435616246,0.08870118750992571,2.7168838448298382,2.8769251546534163,4.06946146126751,7.154336246444277
events,24,cosine,sqrt,inverse,1000,-0.044912900010298656,2.7713855435616246,0.0887011875099255,2.7168838448298382,2.8769251546534087,4.069461461267515,7.154336246444279
templates,5,euclidean,log1p,inverse,1000,-0.08274178631229055,2.8661130204647027,0.09694632401144748,2.8687076999067487,3.0738147705555567,4.069519063824212,7.429421078323546
events,8,cosine,sqrt_l1,inverse,1000,-0.06229316415219819,2.7657660387540983,0.05192625180157929,2.8228516567402595,2.9119754842245302,4.07302121875313,7.307101129170938
events,8,cosine,sqrt,inverse,1000,-0.06229316415219846,2.7657660387540983,0.05192625180157927,2.82285165674026,2.9119754842245302,4.073021218753133,7.307101129170932
events,12,cosine,sqrt_l1,uniform,1000,-0.01611065350000003,2.7662937066566253,0.07545250966666675,2.7360382326761226,2.8948206840279758,4.075604515336481,7.163864342377871
events,12,cosine,sqrt,uniform,1000,-0.01611065350000003,2.7662937066566253,0.07545250966666675,2.7360382326761226,2.8948206840279758,4.075604515336481,7.163864342377871
events,5,cosine,sqrt,inverse,1000,-0.09577172715790412,2.8789597722521254,0.07014298704642585,2.933220765940353,2.9885659676417022,4.078766052788324,7.842380215144499
events,5,cosine,sqrt_l1,inverse,1000,-0.09577172715790414,2.878959772252125,0.07014298704642581,2.9332207659403524,2.988565967641696,4.078766052788329,7.842380215144505
templates,24,euclidean,l1,inverse,1000,-0.018028327516934537,3.0183588567166613,0.05363316517428127,3.149494832756046,2.9685488621520877,4.082333005578603,8.686356044424437
templates,12,euclidean,log1p,inverse,1000,-0.10232075959762012,2.8801365184765153,0.11855679024161228,2.9377822407382497,3.01382492864193,4.08904284818219,7.762484822703427
templates,24,euclidean,sqrt,inverse,1000,-0.10743054661095675,2.935412175246138,0.022098110091973388,3.087086504298816,2.897394462813966,4.094264311296121,8.335029984467623
templates,12,cosine,sqrt,inverse,1000,-0.010393804594874798,2.8204598896123136,0.07605230996415582,2.793087783320083,3.0199011940765415,4.0947674437284665,7.155186376343778
templates,12,cosine,sqrt_l1,inverse,1000,-0.010393804594874528,2.8204598896123136,0.07605230996415532,2.793087783320083,3.019901194076544,4.094767443728468,7.1551863763437815
events,64,cosine,none,inverse,1000,-0.03386199667713497,2.872121851763155,0.06622377603214194,2.987544388374605,2.951372248042051,4.098954276814695,7.709352537473553
events,64,cosine,l1,inverse,1000,-0.03386199667713496,2.872121851763155,0.06622377603214195,2.9875443883746056,2.9513722480420514,4.098954276814709,7.709352537473554
templates,1,cosine,sqrt_l1,uniform,1000,-0.07494939099999996,3.210126196340007,0.055250603000000086,2.9613900025664517,3.062750818635359,4.099231795896967,8.288857523044241
templates,1,cosine,sqrt,inverse,1000,-0.07494939099999996,3.210126196340007,0.055250603000000086,2.9613900025664517,3.062750818635359,4.099231795896967,8.288857523044241
templates,1,cosine,sqrt,inverse2,1000,-0.07494939099999996,3.210126196340007,0.055250603000000086,2.9613900025664517,3.062750818635359,4.099231795896967,8.288857523044241
templates,1,cosine,sqrt_l1,inverse2,1000,-0.07494939099999996,3.210126196340007,0.055250603000000086,2.9613900025664517,3.062750818635359,4.099231795896967,8.288857523044241
templates,1,cosine,sqrt_l1,inverse,1000,-0.07494939099999996,3.210126196340007,0.055250603000000086,2.9613900025664517,3.062750818635359,4.099231795896967,8.288857523044241
templates,1,cosine,sqrt,uniform,1000,-0.07494939099999996,3.210126196340007,0.055250603000000086,2.9613900025664517,3.062750818635359,4.099231795896967,8.288857523044241
templates,5,euclidean,log1p,uniform,1000,-0.0816157430000001,2.8779134207832286,0.09646235700000014,2.8777105102329474,3.0716990937180357,4.103739829650881,7.407829800271351
templates,48,euclidean,l1,inverse2,1000,-0.040978151467801045,3.096338104348846,0.04676711359370727,3.1994759483529824,2.927314625230002,4.104460941569244,9.100114707612436
templates,12,euclidean,log1p,uniform,1000,-0.1039894534999999,2.897002268748225,0.11888670466666677,2.9534351773600416,3.023797763894268,4.104539925198143,7.719092143494354
events,32,cosine,sqrt,inverse2,1000,-0.06355297749018,2.7724505503187142,0.0815946416675777,2.7595526480111885,2.9218713339080757,4.116220105817223,7.3252784524286065
events,32,cosine,sqrt_l1,inverse2,1000,-0.06355297749018013,2.7724505503187142,0.08159464166757764,2.759552648011188,2.921871333908072,4.116220105817229,7.325278452428607
templates,16,euclidean,log1p,inverse2,1000,-0.08266185627827831,2.9094421575842437,0.1277061501430929,3.006444260921135,3.0740521476916154,4.1180549967077456,7.940707839801111
templates,16,cosine,sqrt,inverse2,1000,-0.04553239187866566,2.84158339600432,0.07660661690742467,2.8389422734093044,3.012198761983539,4.118553114050196,7.305311526562545
templates,16,cosine,sqrt_l1,inverse2,1000,-0.04553239187866518,2.84158339600432,0.07660661690742375,2.838942273409305,3.0121987619835404,4.118553114050209,7.305311526562545
events,24,cosine,sqrt,uniform,1000,-0.04401471808333334,2.7912318267461167,0.09110908175000011,2.72715851661913,2.899552016818606,4.123230498663818,7.171317042995924
events,24,cosine,sqrt_l1,uniform,1000,-0.04401471808333334,2.7912318267461167,0.09110908175000011,2.72715851661913,2.899552016818606,4.123230498663818,7.171317042995924
templates,8,euclidean,sqrt_l1,inverse2,1000,-0.001640293919293395,2.8703059700550932,0.06306042755827454,2.7752539337764306,3.030221983430687,4.124037487581515,7.176094994538585
templates,1,euclidean,sqrt,inverse,1000,-0.07494957100000002,2.81392302506783,0.08252319300000002,2.964559910505478,3.09238901436718,4.124999250576373,7.620932209468317
templates,1,euclidean,sqrt,uniform,1000,-0.07494957100000002,2.81392302506783,0.08252319300000002,2.964559910505478,3.09238901436718,4.124999250576373,7.620932209468317
templates,1,euclidean,sqrt,inverse2,1000,-0.07494957100000002,2.81392302506783,0.08252319300000002,2.964559910505478,3.09238901436718,4.124999250576373,7.620932209468317
events,8,cosine,sqrt_l1,uniform,1000,-0.06017624350000008,2.7755900873495443,0.048053496750000105,2.826572648405831,2.933441702070507,4.131797825115092,7.31573804589232
events,8,cosine,sqrt,uniform,1000,-0.06017624350000008,2.7755900873495443,0.048053496750000105,2.826572648405831,2.933441702070507,4.131797825115092,7.31573804589232
templates,16,euclidean,log1p,inverse,1000,-0.08279649963159776,2.9304959904036387,0.12859655463954864,3.0269968912661356,3.0689260827535865,4.158943803982712,7.95586302444247
templates,8,euclidean,none,uniform,1000,-0.09199451099999986,2.807661858059367,-0.008764597000000044,2.9565010259949136,3.0065361473522607,4.16026791471669,7.6107215270449
templates,8,euclidean,sqrt_l1,inverse,1000,0.0008915250001804438,2.8877066541702514,0.06323063681873801,2.7939769367648086,3.053937375811369,4.161021204068304,7.228231336476746
events,32,cosine,sqrt_l1,inverse,1000,-0.0652679242251432,2.7956087218042107,0.08273895437791452,2.776951486460061,2.909173686602432,4.161948994811921,7.409460304054922
events,32,cosine,sqrt,inverse,1000,-0.06526792422514312,2.7956087218042107,0.08273895437791452,2.776951486460061,2.9091736866024327,4.16194899481193,7.409460304054922
